bird_name,item_taxon,diet_percentage
Townsend's Warbler,Unid. Tracheophyta,3.95
Hermit Warbler,Unid. Animalia,90.6
Hermit Warbler,Unid. Non-biological,1.5
Hermit Warbler,Unid. Tracheophyta,7.9
Palm Warbler,Coleoptera [beetles],24.07
Palm Warbler,Diptera [flies],5.56
Palm Warbler,"Hemiptera [true bugs, hoppers, aphids, and allies]",9.26
Palm Warbler,"Hymenoptera [ants, bees, wasps, and sawflies]",1.85
Palm Warbler,Lepidoptera [butterflies and moths],9.26
Palm Warbler,Unid. Insecta,50.0
MacGillivray's Warbler,Araneae [spiders],2.25
MacGillivray's Warbler,Coleoptera [beetles],3.05
MacGillivray's Warbler,Diptera [flies],1.55
MacGillivray's Warbler,"Hemiptera [true bugs, hoppers, aphids, and allies]",25.55
MacGillivray's Warbler,"Hymenoptera [ants, bees, wasps, and sawflies]",7.4
MacGillivray's Warbler,Lepidoptera larva [caterpillars],2.2
MacGillivray's Warbler,Unid. Animalia,50.0
MacGillivray's Warbler,Unid. Tracheophyta,7.05
Common Yellowthroat,Araneae [spiders],12.36
Common Yellowthroat,Coleoptera [beetles],4.77
Common Yellowthroat,Diptera [flies],7.95
Common Yellowthroat,"Hemiptera [true bugs, hoppers, aphids, and allies]",9.99
Common Yellowthroat,"Hymenoptera [ants, bees, wasps, and sawflies]",2.8
Common Yellowthroat,Lepidoptera larva [caterpillars],15.38
Common Yellowthroat,Odonata [dragonflies and damselflies],3.85
Common Yellowthroat,"Orthoptera [grasshoppers, crickets, and katydids]",2.3
Common Yellowthroat,Unid. Insecta,35.03
Common Yellowthroat,Unid. Insecta larva,5.24
Common Yellowthroat,Unid. Magnoliopsida,0.33
Wilson's Warbler,Araneae [spiders],0.8
Wilson's Warbler,Coleoptera [beetles],4.42
Wilson's Warbler,Diptera [flies],3.55
Wilson's Warbler,Ephemeroptera [mayflies],30.83
Wilson's Warbler,"Hemiptera [true bugs, hoppers, aphids, and allies]",17.25
Wilson's Warbler,"Hymenoptera [ants, bees, wasps, and sawflies]",6.17
Wilson's Warbler,Lepidoptera [butterflies and moths],0.03
Wilson's Warbler,Lepidoptera larva [caterpillars],0.92
Wilson's Warbler,Unid. Animalia,15.95
Wilson's Warbler,Unid. Insecta,13.33
Wilson's Warbler,Unid. Magnoliopsida,4.5
Wilson's Warbler,Unid. Non-biological,0.17
Wilson's Warbler,Unid. Tracheophyta,2.08
Western Tanager,Araneae [spiders],0.07
Western Tanager,Coleoptera [beetles],22.52
Western Tanager,Diptera [flies],0.03
Western Tanager,"Hemiptera [true bugs, hoppers, aphids, and allies]",2.58
Western Tanager,"Hymenoptera [ants, bees, wasps, and sawflies]",29.55
Western Tanager,Lepidoptera [butterflies and moths],0.03
Western Tanager,Lepidoptera larva [caterpillars],0.7
Western Tanager,"Orthoptera [grasshoppers, crickets, and katydids]",1.0
Western Tanager,Unid. Animalia,23.75
Western Tanager,Unid. Euchelicerata,0.7
Western Tanager,Unid. Insecta,9.68
Western Tanager,Unid. Non-biological,0.62
Western Tanager,Unid. Tracheophyta,8.93
Spotted Towhee,Coleoptera [beetles],1.67
Spotted Towhee,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.97
Spotted Towhee,Lepidoptera larva [caterpillars],2.58
Spotted Towhee,"Orthoptera [grasshoppers, crickets, and katydids]",0.28
Spotted Towhee,"Poales [grasses, sedges, and allies]",0.78
Spotted Towhee,Unid. Animalia,17.67
Spotted Towhee,Unid. Arthropoda,0.5
Spotted Towhee,Unid. Magnoliopsida,11.32
Spotted Towhee,Unid. Tracheophyta,49.5
Chipping Sparrow,Araneae [spiders],2.79
Chipping Sparrow,"Asterales [asters, bellflowers, fanflowers, and allies]",1.44
Chipping Sparrow,Blattodea [cockroaches and termites],0.14
Chipping Sparrow,"Caryophyllales [pinks, cactuses, and allies]",0.47
Chipping Sparrow,Coleoptera [beetles],6.99
Chipping Sparrow,Diptera [flies],0.73
Chipping Sparrow,"Hemiptera [true bugs, hoppers, aphids, and allies]",8.2
Chipping Sparrow,"Hymenoptera [ants, bees, wasps, and sawflies]",2.07
Chipping Sparrow,Lepidoptera larva [caterpillars],4.76
Chipping Sparrow,"Malpighiales [nances, willows, and allies]",4.56
Chipping Sparrow,"Orthoptera [grasshoppers, crickets, and katydids]",5.27
Chipping Sparrow,"Oxalidales [woodsorrels, quandongs, and allies]",0.07
Chipping Sparrow,"Poales [grasses, sedges, and allies]",53.89
Chipping Sparrow,Unid. Animalia,1.33
Chipping Sparrow,Unid. Magnoliopsida,7.29
Savannah Sparrow,Araneae [spiders],4.48
Savannah Sparrow,Coleoptera [beetles],7.33
Savannah Sparrow,Diptera [flies],3.67
Savannah Sparrow,"Hemiptera [true bugs, hoppers, aphids, and allies]",23.26
Savannah Sparrow,"Hymenoptera [ants, bees, wasps, and sawflies]",9.6
Savannah Sparrow,Lepidoptera larva [caterpillars],23.06
Savannah Sparrow,Odonata [dragonflies and damselflies],4.15
Savannah Sparrow,Opiliones [harvestmen],2.3
Savannah Sparrow,"Orthoptera [grasshoppers, crickets, and katydids]",3.33
Savannah Sparrow,"Poales [grasses, sedges, and allies]",18.0
Savannah Sparrow,Unid. Clitellata,1.15
Fox Sparrow,"Poales [grasses, sedges, and allies]",1.0
Fox Sparrow,Unid. Insecta,14.0
Fox Sparrow,Unid. Tracheophyta,85.0
Song Sparrow,Araneae [spiders],0.63
Song Sparrow,Coleoptera [beetles],4.46
Song Sparrow,Dermaptera [earwigs],1.51
Song Sparrow,Diptera [flies],1.36
Song Sparrow,"Hemiptera [true bugs, hoppers, aphids, and allies]",2.92
Song Sparrow,"Hymenoptera [ants, bees, wasps, and sawflies]",0.64
Song Sparrow,Lepidoptera larva [caterpillars],2.12
Song Sparrow,Lepidoptera larva;pupa,0.55
Song Sparrow,Odonata [dragonflies and damselflies],0.11
Song Sparrow,"Orthoptera [grasshoppers, crickets, and katydids]",0.95
Song Sparrow,"Poales [grasses, sedges, and allies]",0.27
Song Sparrow,Stylommatophora [common land snails and slugs],0.23
Song Sparrow,Unid. Animalia,9.82
Song Sparrow,Unid. Insecta,4.96
Song Sparrow,Unid. Insecta larva,4.44
Song Sparrow,Unid. Magnoliopsida,17.72
Song Sparrow,Unid. Tracheophyta,26.55
Lincoln's Sparrow,"Asterales [asters, bellflowers, fanflowers, and allies]",13.0
Lincoln's Sparrow,"Poales [grasses, sedges, and allies]",29.0
Lincoln's Sparrow,Unid. Animalia,2.0
Lincoln's Sparrow,Unid. Insecta,40.0
Lincoln's Sparrow,Unid. Magnoliopsida,16.0
Swamp Sparrow,Coleoptera [beetles],11.0
Swamp Sparrow,Lepidoptera larva [caterpillars],9.0
Swamp Sparrow,"Orthoptera [grasshoppers, crickets, and katydids]",2.0
Swamp Sparrow,Unid. Insecta,23.0
Swamp Sparrow,Unid. Magnoliopsida,53.0
White-throated Sparrow,Coleoptera [beetles],5.0
White-throated Sparrow,"Hymenoptera [ants, bees, wasps, and sawflies]",6.0
White-throated Sparrow,Lepidoptera larva;adult,3.0
White-throated Sparrow,"Poales [grasses, sedges, and allies]",3.0
White-throated Sparrow,Unid. Animalia,2.0
White-throated Sparrow,Unid. Insecta,3.0
White-throated Sparrow,Unid. Magnoliopsida,78.0
White-crowned Sparrow,Coleoptera [beetles],0.93
White-crowned Sparrow,Diptera [flies],0.25
White-crowned Sparrow,"Hemiptera [true bugs, hoppers, aphids, and allies]",1.46
White-crowned Sparrow,"Hymenoptera [ants, bees, wasps, and sawflies]",5.24
White-crowned Sparrow,Lepidoptera larva [caterpillars],6.11
White-crowned Sparrow,"Poales [grasses, sedges, and allies]",1.23
White-crowned Sparrow,Unid. Animalia,9.43
White-crowned Sparrow,Unid. Magnoliopsida,11.93
White-crowned Sparrow,Unid. Tracheophyta,54.41
Golden-crowned Sparrow,"Poales [grasses, sedges, and allies]",6.5
Golden-crowned Sparrow,Unid. Animalia,1.25
Golden-crowned Sparrow,Unid. Insecta,0.23
Golden-crowned Sparrow,Unid. Magnoliopsida,18.27
Golden-crowned Sparrow,Unid. Tracheophyta,73.75
Dark-eyed Junco,Blattodea [cockroaches and termites],0.29
Dark-eyed Junco,Coleoptera [beetles],5.3
Dark-eyed Junco,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.03
Dark-eyed Junco,"Hymenoptera [ants, bees, wasps, and sawflies]",0.33
Dark-eyed Junco,Lepidoptera [butterflies and moths],0.22
Dark-eyed Junco,Lepidoptera larva [caterpillars],2.74
Dark-eyed Junco,"Poales [grasses, sedges, and allies]",1.0
Dark-eyed Junco,Unid. Animalia,16.35
Dark-eyed Junco,Unid. Arthropoda,11.14
Dark-eyed Junco,Unid. Euchelicerata,0.09
Dark-eyed Junco,Unid. Insecta,4.57
Dark-eyed Junco,Unid. Magnoliopsida,12.96
Dark-eyed Junco,Unid. Non-biological,1.12
Dark-eyed Junco,Unid. Tracheophyta,44.06
Lapland Longspur,"Caryophyllales [pinks, cactuses, and allies]",0.07
Lapland Longspur,Coleoptera [beetles],4.35
Lapland Longspur,Coleoptera larva [beetles],3.3
Lapland Longspur,Diptera [flies],9.55
Lapland Longspur,Diptera larva [flies],3.48
Lapland Longspur,Diptera pupa [flies],0.52
Lapland Longspur,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.84
Lapland Longspur,"Hemiptera juvenile [true bugs, hoppers, aphids, and allies]",0.43
Lapland Longspur,"Hymenoptera [ants, bees, wasps, and sawflies]",0.06
Lapland Longspur,"Hymenoptera larva [ants, bees, wasps, and sawflies]",1.67
Lapland Longspur,"Poales [grasses, sedges, and allies]",0.12
Lapland Longspur,Unid. Animalia,3.25
Lapland Longspur,Unid. Arthropoda,0.02
Lapland Longspur,Unid. Bryophyta,0.09
Lapland Longspur,Unid. Euchelicerata,0.39
Lapland Longspur,Unid. Magnoliopsida,0.06
Lapland Longspur,Unid. Nematoda,0.06
Lapland Longspur,Unid. Tracheophyta,71.75
Snow Bunting,"Poales [grasses, sedges, and allies]",34.0
Snow Bunting,Unid. Magnoliopsida,66.0
Black-headed Grosbeak,Araneae [spiders],0.27
Black-headed Grosbeak,Coleoptera [beetles],24.16
Black-headed Grosbeak,Diptera [flies],0.08
Black-headed Grosbeak,"Hemiptera [true bugs, hoppers, aphids, and allies]",6.2
Black-headed Grosbeak,"Hymenoptera [ants, bees, wasps, and sawflies]",3.48
Black-headed Grosbeak,Lepidoptera [butterflies and moths],0.02
Black-headed Grosbeak,Lepidoptera larva [caterpillars],16.1
Black-headed Grosbeak,Lepidoptera larva;pupa;adult,0.64
Black-headed Grosbeak,Lepidoptera pupa,3.38
Black-headed Grosbeak,Unid. Animalia,20.28
Black-headed Grosbeak,Unid. Arthropoda,0.62
Black-headed Grosbeak,Unid. Aves egg,0.23
Black-headed Grosbeak,Unid. Insecta,0.34
Black-headed Grosbeak,Unid. Insecta egg,0.13
Black-headed Grosbeak,Unid. Magnoliopsida,6.67
Black-headed Grosbeak,Unid. Non-biological,0.02
Black-headed Grosbeak,Unid. Tracheophyta,17.41
Lazuli Bunting,Unid. Animalia,41.5
Lazuli Bunting,Unid. Tracheophyta,58.5
Red-winged Blackbird,Araneae [spiders],0.58
Red-winged Blackbird,"Asterales [asters, bellflowers, fanflowers, and allies]",1.92
Red-winged Blackbird,Blattodea [cockroaches and termites],0.0
Red-winged Blackbird,"Brassicales [mustards, capers, and allies]",0.0
Red-winged Blackbird,"Caryophyllales [pinks, cactuses, and allies]",0.55
Red-winged Blackbird,Coleoptera [beetles],0.91
Red-winged Blackbird,Coleoptera larva;adult [beetles],1.68
Red-winged Blackbird,Diptera [flies],0.05
Red-winged Blackbird,"Fabales [legumes, milkworts, and allies]",0.0
Red-winged Blackbird,"Hemiptera [true bugs, hoppers, aphids, and allies]",1.08
Red-winged Blackbird,"Hymenoptera [ants, bees, wasps, and sawflies]",0.03
Red-winged Blackbird,"Lamiales [mints, plantains, olives, and allies]",0.0
Red-winged Blackbird,Lepidoptera larva [caterpillars],7.03
Red-winged Blackbird,"Malpighiales [nances, willows, and allies]",0.03
Red-winged Blackbird,"Malvales [mallows, rock-roses, and allies]",0.02
Red-winged Blackbird,Odonata [dragonflies and damselflies],0.04
Red-winged Blackbird,"Orthoptera [grasshoppers, crickets, and katydids]",2.48
Red-winged Blackbird,"Poales [grasses, sedges, and allies]",26.21
Red-winged Blackbird,"Sapindales [soapberries, cashews, mahoganies, and allies]",0.01
Red-winged Blackbird,"Solanales [nightshades, bindweeds, gooseweeds, and allies]",0.03
Red-winged Blackbird,Unid. Animalia,6.75
Red-winged Blackbird,Unid. Arthropoda,0.23
Red-winged Blackbird,Unid. Gastropoda,0.0
Red-winged Blackbird,Unid. Insecta,5.46
Red-winged Blackbird,Unid. Magnoliopsida,19.94
Red-winged Blackbird,Unid. Mollusca,0.0
Red-winged Blackbird,Unid. Tracheophyta,15.58
Red-winged Blackbird,Unid. Unknown,6.58
Red-winged Blackbird,Vitales,0.03
Western Meadowlark,Araneae [spiders],0.25
Western Meadowlark,"Brassicales [mustards, capers, and allies]",0.0
Western Meadowlark,"Caryophyllales [pinks, cactuses, and allies]",0.0
Western Meadowlark,Coleoptera [beetles],21.61
Western Meadowlark,Diptera [flies],0.06
Western Meadowlark,"Fabales [legumes, milkworts, and allies]",0.0
Western Meadowlark,"Hemiptera [true bugs, hoppers, aphids, and allies]",2.34
Western Meadowlark,"Hymenoptera [ants, bees, wasps, and sawflies]",5.08
Western Meadowlark,Lepidoptera larva [caterpillars],13.39
Western Meadowlark,"Neuroptera [antlions, lacewings, and allies]",0.01
Western Meadowlark,Odonata [dragonflies and damselflies],0.04
Western Meadowlark,"Orthoptera [grasshoppers, crickets, and katydids]",20.0
Western Meadowlark,"Poales [grasses, sedges, and allies]",21.69
Western Meadowlark,Raphidioptera [snakeflies],0.04
Western Meadowlark,Solifugae [solifuges],0.02
Western Meadowlark,Unid. Animalia,8.21
Western Meadowlark,Unid. Arthropoda,0.13
Western Meadowlark,Unid. Diplopoda,0.01
Western Meadowlark,Unid. Euchelicerata,0.16
Western Meadowlark,Unid. Gastropoda,0.01
Western Meadowlark,Unid. Insecta,0.04
Western Meadowlark,Unid. Magnoliopsida,3.98
Western Meadowlark,Unid. Tracheophyta,2.6
Yellow-headed Blackbird,Araneae [spiders],0.3
Yellow-headed Blackbird,Coleoptera [beetles],14.41
Yellow-headed Blackbird,Diptera [flies],13.75
Yellow-headed Blackbird,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.44
Yellow-headed Blackbird,"Hemiptera larva [true bugs, hoppers, aphids, and allies]",0.15
Yellow-headed Blackbird,"Hymenoptera [ants, bees, wasps, and sawflies]",1.5
Yellow-headed Blackbird,Lepidoptera larva [caterpillars],7.86
Yellow-headed Blackbird,Odonata [dragonflies and damselflies],5.78
Yellow-headed Blackbird,Odonata larva [dragonflies and damselflies],8.09
Yellow-headed Blackbird,Odonata teneral [dragonflies and damselflies],16.02
Yellow-headed Blackbird,"Orthoptera [grasshoppers, crickets, and katydids]",1.22
Yellow-headed Blackbird,"Poales [grasses, sedges, and allies]",6.91
Yellow-headed Blackbird,Unid. Arthropoda,5.83
Yellow-headed Blackbird,Unid. Magnoliopsida,16.37
Yellow-headed Blackbird,Unid. Unknown,1.37
Brewer's Blackbird,Araneae [spiders],0.58
Brewer's Blackbird,Coleoptera [beetles],5.85
Brewer's Blackbird,Diptera [flies],0.08
Brewer's Blackbird,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.05
Brewer's Blackbird,"Hymenoptera [ants, bees, wasps, and sawflies]",1.68
Brewer's Blackbird,Lepidoptera [butterflies and moths],0.16
Brewer's Blackbird,Lepidoptera larva [caterpillars],1.24
Brewer's Blackbird,Lepidoptera larva;pupa,2.63
Brewer's Blackbird,Lepidoptera pupa,0.34
Brewer's Blackbird,"Orthoptera [grasshoppers, crickets, and katydids]",11.94
Brewer's Blackbird,"Poales [grasses, sedges, and allies]",37.75
Brewer's Blackbird,Unid. Animalia,10.91
Brewer's Blackbird,Unid. Arthropoda,0.28
Brewer's Blackbird,Unid. Gastropoda,0.11
Brewer's Blackbird,Unid. Insecta,3.47
Brewer's Blackbird,Unid. Magnoliopsida,9.46
Brewer's Blackbird,Unid. Tracheophyta,10.21
Brown-headed Cowbird,Araneae [spiders],0.01
Brown-headed Cowbird,"Asterales [asters, bellflowers, fanflowers, and allies]",3.07
Brown-headed Cowbird,Blattodea [cockroaches and termites],0.0
Brown-headed Cowbird,"Brassicales [mustards, capers, and allies]",0.0
Brown-headed Cowbird,"Caryophyllales [pinks, cactuses, and allies]",0.95
Brown-headed Cowbird,Coleoptera [beetles],0.47
Brown-headed Cowbird,Diptera [flies],0.07
Brown-headed Cowbird,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.02
Brown-headed Cowbird,"Hymenoptera [ants, bees, wasps, and sawflies]",0.02
Brown-headed Cowbird,"Lamiales [mints, plantains, olives, and allies]",0.0
Brown-headed Cowbird,Lepidoptera larva [caterpillars],0.01
Brown-headed Cowbird,"Malpighiales [nances, willows, and allies]",0.01
Brown-headed Cowbird,Odonata [dragonflies and damselflies],0.08
Brown-headed Cowbird,"Orthoptera [grasshoppers, crickets, and katydids]",0.86
Brown-headed Cowbird,"Poales [grasses, sedges, and allies]",32.68
Brown-headed Cowbird,"Solanales [nightshades, bindweeds, gooseweeds, and allies]",0.08
Brown-headed Cowbird,Unid. Animalia,8.8
Brown-headed Cowbird,Unid. Arthropoda,0.08
Brown-headed Cowbird,Unid. Insecta,2.42
Brown-headed Cowbird,Unid. Magnoliopsida,21.97
Brown-headed Cowbird,Unid. Tracheophyta,24.92
Brown-headed Cowbird,Unid. Unknown,3.29
Brown-headed Cowbird,Vitales,0.05
Bullock's Oriole,Araneae [spiders],0.7
Bullock's Oriole,Coleoptera [beetles],4.87
Bullock's Oriole,"Hemiptera [true bugs, hoppers, aphids, and allies]",3.57
Bullock's Oriole,"Hymenoptera [ants, bees, wasps, and sawflies]",6.92
Bullock's Oriole,Lepidoptera larva [caterpillars],11.83
Bullock's Oriole,Lepidoptera larva;pupa;adult,5.7
Bullock's Oriole,"Orthoptera [grasshoppers, crickets, and katydids]",0.42
Bullock's Oriole,Unid. Animalia,45.17
Bullock's Oriole,Unid. Magnoliopsida,1.53
Bullock's Oriole,Unid. Tracheophyta,4.83
Pine Grosbeak,Lepidoptera larva [caterpillars],22.6
Pine Grosbeak,Unid. Animalia,3.6
Pine Grosbeak,Unid. Arthropoda,10.6
Pine Grosbeak,Unid. Tracheophyta,63.2
Purple Finch,Lepidoptera larva [caterpillars],22.25
Purple Finch,Unid. Animalia,11.95
Purple Finch,Unid. Arthropoda,21.75
Purple Finch,Unid. Insecta,1.5
Purple Finch,Unid. Magnoliopsida,23.5
Purple Finch,Unid. Non-biological,4.42
Purple Finch,Unid. Tracheophyta,14.65
House Finch,"Poales [grasses, sedges, and allies]",0.5
House Finch,Unid. Animalia,3.08
House Finch,Unid. Magnoliopsida,19.2
House Finch,Unid. Tracheophyta,77.4
Red Crossbill,Unid. Animalia,5.25
Red Crossbill,Unid. Tracheophyta,94.75
Pine Siskin,Lepidoptera larva [caterpillars],13.6
Pine Siskin,Unid. Animalia,29.6
Pine Siskin,Unid. Arthropoda,6.4
Pine Siskin,Unid. Tracheophyta,50.4
American Goldfinch,Diptera [flies],0.07
American Goldfinch,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.29
American Goldfinch,Lepidoptera larva [caterpillars],11.14
American Goldfinch,"Poales [grasses, sedges, and allies]",0.07
American Goldfinch,Unid. Animalia,8.14
American Goldfinch,Unid. Arthropoda,14.29
American Goldfinch,Unid. Magnoliopsida,13.5
American Goldfinch,Unid. Tracheophyta,49.0
Evening Grosbeak,Lepidoptera larva [caterpillars],13.33
Evening Grosbeak,Unid. Animalia,29.55
Evening Grosbeak,Unid. Arthropoda,3.33
Evening Grosbeak,Unid. Non-biological,0.45
Evening Grosbeak,Unid. Tracheophyta,53.33
House Sparrow,Araneae [spiders],0.33
House Sparrow,Coleoptera [beetles],2.48
House Sparrow,Diptera [flies],0.59
House Sparrow,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.27
House Sparrow,"Hymenoptera [ants, bees, wasps, and sawflies]",0.42
House Sparrow,Lepidoptera larva;adult,2.14
House Sparrow,"Malpighiales [nances, willows, and allies]",3.28
House Sparrow,"Orthoptera [grasshoppers, crickets, and katydids]",5.04
House Sparrow,"Poales [grasses, sedges, and allies]",63.74
House Sparrow,"Rosales [roses, elms, figs, and allies]",0.02
House Sparrow,Unid. Animalia,4.26
House Sparrow,Unid. Insecta,0.15
House Sparrow,Unid. Magnoliopsida,1.61
House Sparrow,Unid. Tracheophyta,15.65
Ross's Goose,"Caryophyllales [pinks, cactuses, and allies]",14.62
Ross's Goose,"Poales [grasses, sedges, and allies]",7.04
Ross's Goose,Unid. Tracheophyta,78.33
Northern Bobwhite,"Asterales [asters, bellflowers, fanflowers, and allies]",0.91
Northern Bobwhite,"Brassicales [mustards, capers, and allies]",0.17
Northern Bobwhite,"Caryophyllales [pinks, cactuses, and allies]",0.3
Northern Bobwhite,Coleoptera [beetles],1.47
Northern Bobwhite,Commelinales [spiderworts and allies],0.94
Northern Bobwhite,Diptera larva [flies],0.87
Northern Bobwhite,Diptera pupa [flies],0.01
Northern Bobwhite,"Ericales [heathers, balsams, primroses, and allies]",0.1
Northern Bobwhite,"Fabales [legumes, milkworts, and allies]",22.55
Northern Bobwhite,"Fagales [beeches, oaks, walnuts, and allies]",0.88
Northern Bobwhite,"Gentianales [gentians, dogbanes, madders, and allies]",0.23
Northern Bobwhite,"Geraniales [geraniums, bridal wreaths, and allies]",0.21
Northern Bobwhite,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.76
